"","X","ResponseID","ResponseSet","Name","ExternalDataReference","EmailAddress","IPAddress","Status","StartDate","EndDate","Finished","mTurkCode","gender","age","ethnicity","work.when.not.encouraged","resentful","given.up","rebel","good.listener","took.advantage","admit.mistake","get.even","courteous","ideas.different.from.own","jealous.of.others","irritated.by.favors","hurt.someones.feelings","weight","height","household.size","annual.income","exercise","LocationLatitude","LocationLongitude","LocationAccuracy","income","annualincome","bmi","recepie","measurement","MealStyle","TreatMent"
"1713",60,"R_xxyiLjURdKPCo3D","Default Response Set","Anonymous",NA,NA,"76.102.149.147",0,"8/2/2015 21:35","8/2/2015 21:37",1,45517326,"Male",30,"Other",1,0,1,1,1,1,1,1,1,0,0,0,1,145,65,"1",140000,"Once or twice a week","37,42489624","-122,0074005",-1,140000,140000,24.7100591715976,"Low.Cal.Beef.and.Bean.Chili.Tacos",-12,NA,"LowCal"
"1714",62,"R_2zJiRcLXlBwPoJy","Default Response Set","Anonymous",NA,NA,"73.15.176.149",0,"8/2/2015 21:45","8/2/2015 21:48",1,41661126,"Male",24,"Asian/Pacific Islander",1,0,0,0,1,1,1,1,1,0,1,1,0,162,71,"1",110000,"Several Times a week","37,3697052","-122,0214005",-1,110000,110000,23.1382662170204,"Low.Cal.Beef.and.Bean.Chili.Tacos",-15,NA,"LowCal"
"1715",63,"R_3saBIBDEePZFn7p","Default Response Set","Anonymous",NA,NA,"166.175.60.24",0,"8/2/2015 21:53","8/2/2015 21:57",1,82776333,"Male",29,"White",2,0,0,0,1,1,0,1,0,0,1,1,0,225,66,"4-5",75000,"Once or twice a week","41,8500061","-87,65000153",-1,75000,75000,37.1900826446281,"Low.Cal.Beef.and.Bean.Chili.Tacos",-10,NA,"LowCal"
"1716",68,"R_1Oy6M2MqZLRrFNX","Default Response Set","Anonymous",NA,NA,"71.58.208.126",0,"8/2/2015 22:09","8/2/2015 22:13",1,14071213,"Female",60,"White",1,1,0,0,1,0,1,0,1,0,1,0,0,283,63,"2-3",170000,"Once or twice a week","40,78489685","-77,84700012",-1,170000,170000,51.3378684807256,"Low.Cal.Beef.and.Bean.Chili.Tacos",-11,NA,"LowCal"
"1717",69,"R_TubAD3R8HecuIw1","Default Response Set","Anonymous",NA,NA,"50.4.129.36",0,"8/2/2015 22:23","8/2/2015 22:26",1,90038272,"Female",28,"White",1,1,1,1,0,1,0,0,1,0,1,1,0,115,65,"2-3",50000,"Once or twice a week","41,603302","-87,75469971",-1,50000,50000,19.5976331360947,"Low.Cal.Beef.and.Bean.Chili.Tacos",-11,NA,"LowCal"
"1718",74,"R_OHGOBsOGeEfrCcF","Default Response Set","Anonymous",NA,NA,"69.141.152.147",0,"8/2/2015 22:52","8/2/2015 22:55",1,75896858,"Male",26,"White",1,1,1,1,0,1,1,1,0,1,1,1,0,170,69,"1",25000,"Several Times a week","40,25619507","-74,75810242",-1,25000,25000,25.7088846880907,"Low.Cal.Beef.and.Bean.Chili.Tacos",-15,NA,"LowCal"
"1719",75,"R_2tsX0OwAiI5cm3U","Default Response Set","Anonymous",NA,NA,"189.149.247.9",0,"8/2/2015 22:55","8/2/2015 22:59",1,58526858,"Female",28,"White",1,1,1,0,1,0,1,1,0,0,1,1,0,110,60,"2-3",12000,"Once or twice a week","19,42999268","-99,12999725",-1,12000,12000,22,"Low.Cal.Beef.and.Bean.Chili.Tacos",-9,NA,"LowCal"
"1720",78,"R_32JTrF8JFvtK06j","Default Response Set","Anonymous",NA,NA,"71.230.93.129",0,"8/2/2015 23:03","8/2/2015 23:06",1,11232573,"Female",33,"Hispanic or Latino",1,1,1,0,0,1,1,0,0,0,1,1,0,250,61,"4-5",24000,"Less often than once a month","40,14419556","-74,84829712",-1,24000,24000,48.3740929857565,"Low.Cal.Beef.and.Bean.Chili.Tacos",-10,NA,"LowCal"
"1721",79,"R_3IW5yw0AO9HtuKj","Default Response Set","Anonymous",NA,NA,"98.207.215.92",0,"8/2/2015 23:07","8/2/2015 23:12",1,77275592,"Male",31,"Asian/Pacific Islander",1,0,0,0,1,1,1,1,1,1,1,0,1,175,70,"2-3",120000,"Once or twice a week","37,71859741","-121,9163971",-1,120000,120000,25.7142857142857,"Low.Cal.Beef.and.Bean.Chili.Tacos",-15,NA,"LowCal"
"1722",80,"R_1DppFoVdYVPbUzA","Default Response Set","Anonymous",NA,NA,"91.140.226.160",0,"8/2/2015 23:08","8/2/2015 23:12",1,95832071,"Male",28,"White",2,1,0,0,1,0,1,0,1,0,0,0,0,185,71,"4-5",70000,"Several Times a week","0","0",-1,70000,70000,26.4233287046221,"Low.Cal.Beef.and.Bean.Chili.Tacos",-10,NA,"LowCal"
"1723",81,"R_2dncUxFbq5B5m8N","Default Response Set","Anonymous",NA,NA,"50.242.89.251",0,"8/2/2015 23:13","8/2/2015 23:16",1,9442796,"Female",39,"Asian/Pacific Islander",2,1,0,1,0,0,1,0,1,0,0,1,0,130,65,"2-3",130000,"Less often than once a month","37,54020691","-122,3041",-1,130000,130000,22.1538461538462,"Low.Cal.Beef.and.Bean.Chili.Tacos",-11,NA,"LowCal"
"1724",84,"R_0Cz6vlUq2Mb3BDz","Default Response Set","Anonymous",NA,NA,"71.188.84.21",0,"8/2/2015 23:33","8/2/2015 23:41",1,98439875,"Female",29,NA,1,1,0,1,1,1,0,0,0,0,1,1,0,174,67,"4-5",NA,"Several Times a week","40,02940369","-74,58740234",-1,1,1,27.908220093562,"Low.Cal.Beef.and.Bean.Chili.Tacos",-11,NA,"LowCal"
"1725",85,"R_1P7re2szphQp159","Default Response Set","Anonymous",NA,NA,"128.112.66.66",0,"8/2/2015 23:49","8/2/2015 23:51",1,86704324,"Female",24,"White",1,1,1,0,1,0,0,0,1,0,1,1,0,160,66,"2-3",32000,"Once or twice a month","40,37559509","-74,65969849",-1,32000,32000,26.4462809917355,"Low.Cal.Beef.and.Bean.Chili.Tacos",-12,NA,"LowCal"
"1726",88,"R_1Ojknk9RvhVz1mF","Default Response Set","Anonymous",NA,NA,"104.190.24.174",0,"8/3/2015 0:42","8/3/2015 0:47",1,68711217,"Male",40,"Other",2,1,0,1,1,1,1,1,1,1,1,1,1,190,74,"4-5",95000,"Several Times a week","29,68069458","-95,43109894",-1,95000,95000,24.981738495252,"Low.Cal.Beef.and.Bean.Chili.Tacos",-12,NA,"LowCal"
"1727",90,"R_1roZzSd3dyq8cU6","Default Response Set","Anonymous",NA,NA,"217.231.219.64",0,"8/3/2015 0:53","8/3/2015 0:57",1,48195154,"Male",32,"White",1,1,1,0,0,1,0,0,1,0,1,0,0,164,75,"1",72000,"Once or twice a week","48,789505","9,013000488",-1,72000,72000,20.992,"Low.Cal.Beef.and.Bean.Chili.Tacos",-14,NA,"LowCal"
"1728",91,"R_22P2iG1aEpmfdZd","Default Response Set","Anonymous",NA,NA,"24.6.182.230",0,"8/3/2015 1:00","8/3/2015 1:04",1,89486745,"Female",36,"White",2,1,1,1,0,0,1,1,0,1,1,1,0,234,66,"2-3",NA,"Once or twice a week","37,35009766","-121,9853973",-1,1,1,38.6776859504132,"Low.Cal.Beef.and.Bean.Chili.Tacos",-10,NA,"LowCal"
"1729",93,"R_3siDuGIlnaPDhZM","Default Response Set","Anonymous",NA,NA,"96.8.168.223",0,"8/3/2015 1:27","8/3/2015 1:31",1,74832341,"Female",24,"White",2,0,0,0,1,0,1,0,1,1,1,0,1,125,62,"1",30000,"Several Times a week","29,90820313","-98,43720245",-1,30000,30000,23.4131113423517,"Low.Cal.Beef.and.Bean.Chili.Tacos",-11,NA,"LowCal"
"1730",94,"R_2CPJXiTLOzfZfqj","Default Response Set","Anonymous",NA,NA,"73.200.71.118",0,"8/3/2015 1:27","8/3/2015 1:34",1,64472829,"Male",41,"White",2,1,1,1,0,1,1,1,1,0,1,1,0,190,59,"1",120000,"Once or twice a month","38,90849304","-77,0177002",-1,120000,120000,39.2990519965527,"Low.Cal.Beef.and.Bean.Chili.Tacos",-11,NA,"LowCal"
"1731",101,"R_1dbPqK5IAW0KUz4","Default Response Set","Anonymous",NA,NA,"146.115.183.105",0,"8/3/2015 7:47","8/3/2015 7:57",1,90339460,"Female",29,"White",2,1,1,1,0,0,1,0,1,0,1,1,1,NA,NA,"2-3",NA,"Once or twice a month","42,37219238","-71,17870331",-1,NA,NA,NA,"Low.Cal.Beef.and.Bean.Chili.Tacos",-15,NA,"LowCal"
"1732",106,"R_2fvxguqIg8SF6wp","Default Response Set","Anonymous",NA,NA,"172.56.22.46",0,"8/3/2015 12:17","8/3/2015 12:20",1,25303234,"Male",45,"White",2,0,1,0,1,0,1,0,1,0,1,1,0,190,68,"6+",1e+05,"Several Times a week","38","-97",-1,100000,100000,29.5847750865052,"Low.Cal.Beef.and.Bean.Chili.Tacos",-11,NA,"LowCal"
"1733",108,"R_1OU0Up06KN7uiVj","Default Response Set","Anonymous",NA,NA,"73.22.44.253",0,"8/3/2015 13:29","8/3/2015 13:33",1,36420188,"Female",27,"White",2,1,0,0,0,0,1,0,1,0,1,1,1,145,65,"2-3",54000,"Once or twice a week","41,61630249","-87,83709717",-1,54000,54000,24.7100591715976,"Low.Cal.Beef.and.Bean.Chili.Tacos",-15,NA,"LowCal"
"1734",110,"R_3jdFkGb9mhc2Yac","Default Response Set","Anonymous",NA,NA,"192.55.55.39",0,"8/3/2015 17:06","8/3/2015 17:10",1,56188412,"Male",27,"Other",1,1,0,0,1,0,0,1,1,0,1,1,1,143,71,"1",1e+05,"Several Times a week","45,58479309","-122,9116974",-1,100000,100000,20.4245189446538,"Low.Cal.Beef.and.Bean.Chili.Tacos",-15,NA,"LowCal"
"1735",112,"R_3niWfeBANSSyacF","Default Response Set","Anonymous",NA,NA,"67.247.135.75",0,"8/3/2015 9:01","8/3/2015 17:20",1,15932187,"Female",41,"White",2,1,0,0,1,1,0,0,0,0,1,1,0,125,64,"2-3",80000,"Once or twice a week","43,11540222","-77,55760193",-1,80000,80000,21.97265625,"Low.Cal.Beef.and.Bean.Chili.Tacos",-11,NA,"LowCal"
"1736",114,"R_5pRboLbNYQ5VTVf","Default Response Set","Anonymous",NA,NA,"69.204.44.253",0,"8/4/2015 17:17","8/4/2015 17:20",1,18088340,"Female",14,"White",1,1,1,0,1,0,1,0,1,0,1,0,0,130,65,"4-5",NA,"Once or twice a week","42,97619629","-78,79470062",-1,NA,NA,22.1538461538462,"Low.Cal.Beef.and.Bean.Chili.Tacos",-14,NA,"LowCal"
"1737",117,"R_1FhbPRIaOpP0Ofz","Default Response Set","Anonymous",NA,NA,"50.74.102.180",0,"8/6/2015 16:39","8/6/2015 16:40",1,37752313,"Female",26,"White",1,1,1,1,1,0,1,0,0,0,1,1,1,135,62,"4-5",15000,"Once or twice a week","40,74490356","-73,97820282",-1,15000,15000,25.2861602497399,"Low.Cal.Beef.and.Bean.Chili.Tacos",-15,NA,"LowCal"
"1738",119,"R_Bsq07CpLZnBx0Bz","Default Response Set","Anonymous",NA,NA,"132.178.160.153",0,"8/6/2015 16:40","8/6/2015 16:41",1,5289412,"Male",30,"White",2,1,0,1,0,1,0,1,0,0,1,1,0,225,74,"2-3",55000,"Once or twice a month","43,4598999","-116,2440033",-1,55000,55000,29.5836376917458,"Low.Cal.Beef.and.Bean.Chili.Tacos",-11,NA,"LowCal"
"1739",120,"R_21alxqqdyW6crKV","Default Response Set","Anonymous",NA,NA,"76.17.14.151",0,"8/6/2015 16:39","8/6/2015 16:41",1,12030834,"Female",39,"White",1,1,1,0,1,0,1,1,0,0,1,1,0,155,63,"4-5",10000,"Once or twice a month","33,86019897","-84,76540375",-1,10000,10000,28.1179138321995,"Low.Cal.Beef.and.Bean.Chili.Tacos",-15,NA,"LowCal"
"1740",127,"R_1isuO4G49SeIRbI","Default Response Set","Anonymous",NA,NA,"107.134.67.105",0,"8/6/2015 16:42","8/6/2015 16:44",1,53603568,"Female",39,"White",2,0,1,0,1,0,1,0,1,0,1,0,0,136,66,"2-3",35000,"Several Times a week","34,08729553","-80,92939758",-1,35000,35000,22.4793388429752,"Low.Cal.Beef.and.Bean.Chili.Tacos",-13,NA,"LowCal"
"1741",128,"R_1hRsjvGawc3wsmt","Default Response Set","Anonymous",NA,NA,"64.203.251.14",0,"8/6/2015 16:44","8/6/2015 16:45",1,28836389,"Female",27,"White",1,1,1,1,1,1,1,1,1,0,1,1,0,125,62,"1",40000,"Several Times a week","32,43890381","-80,74659729",-1,40000,40000,23.4131113423517,"Low.Cal.Beef.and.Bean.Chili.Tacos",-10,NA,"LowCal"
"1742",129,"R_3HtOa4y4Jtcy4bQ","Default Response Set","Anonymous",NA,NA,"76.236.14.160",0,"8/6/2015 16:44","8/6/2015 16:45",1,57816922,"Male",36,"White",1,1,1,1,1,1,1,1,1,0,1,1,0,162,66,"1",1500,"Several Times a week","43,11880493","-85,49430084",-1,1500,1500,26.7768595041322,"Low.Cal.Beef.and.Bean.Chili.Tacos",-10,NA,"LowCal"
"1743",131,"R_1kYLLrEVk8VQrhI","Default Response Set","Anonymous",NA,NA,"96.35.41.19",0,"8/6/2015 16:45","8/6/2015 16:46",1,91746059,"Male",28,"White",1,1,1,0,0,1,1,0,0,0,1,1,0,135,65,"4-5",12000,"Once or twice a month","38,6499939","-90,53340149",-1,12000,12000,23.0059171597633,"Low.Cal.Beef.and.Bean.Chili.Tacos",-9,NA,"LowCal"
"1744",132,"R_3PNXzbUddA1TVoI","Default Response Set","Anonymous",NA,NA,"107.47.131.130",0,"8/6/2015 16:43","8/6/2015 16:47",1,43581490,"Female",28,"White",1,1,1,0,0,0,0,0,1,1,0,0,0,123,63,"2-3",20000,"Several Times a week","40,76170349","-82,51260376",-1,20000,20000,22.312925170068,"Low.Cal.Beef.and.Bean.Chili.Tacos",-12,NA,"LowCal"
"1745",133,"R_2bJ0vFIzBXmWPxO","Default Response Set","Anonymous",NA,NA,"72.76.49.177",0,"8/6/2015 16:46","8/6/2015 16:48",1,50523051,"Female",53,"White",2,0,0,0,1,0,1,0,1,0,1,0,1,160,68,"2-3",4000,"Less often than once a month","40,77119446","-74,20680237",-1,4000,4000,24.9134948096886,"Low.Cal.Beef.and.Bean.Chili.Tacos",-10,NA,"LowCal"
"1746",134,"R_1geltJxDR5vSBZG","Default Response Set","Anonymous",NA,NA,"71.75.34.150",0,"8/6/2015 16:47","8/6/2015 16:48",1,8010776,"Male",45,"White",2,1,0,1,1,1,1,1,0,0,1,1,0,270,74,"1",50000,"Several Times a week","35,46470642","-81,57620239",-1,50000,50000,35.500365230095,"Low.Cal.Beef.and.Bean.Chili.Tacos",-13,NA,"LowCal"
"1747",135,"R_3itktNSXUh9TyNB","Default Response Set","Anonymous",NA,NA,"76.8.161.255",0,"8/6/2015 16:48","8/6/2015 16:49",1,74754834,"Female",29,"White",2,0,1,0,0,0,1,0,0,0,1,1,0,150,63,"4-5",2000,"Several Times a week","37,54849243","-82,20050049",-1,2000,2000,27.2108843537415,"Low.Cal.Beef.and.Bean.Chili.Tacos",-11,NA,"LowCal"
"1748",136,"R_10uYJEXq1fmcVJS","Default Response Set","Anonymous",NA,NA,"75.64.199.3",0,"8/6/2015 16:48","8/6/2015 16:50",1,36617709,"Female",40,"White",2,1,0,0,1,1,0,1,0,0,1,1,0,112,65,"2-3",15000,"Several Times a week","32,28829956","-88,58799744",-1,15000,15000,19.0863905325444,"Low.Cal.Beef.and.Bean.Chili.Tacos",-12,NA,"LowCal"
"1749",137,"R_1IRVKJDgsLHnnJe","Default Response Set","Anonymous",NA,NA,"99.64.52.122",0,"8/6/2015 16:46","8/6/2015 16:50",1,82248687,"Female",59,"White",2,0,0,0,1,0,1,0,1,0,1,1,1,118,64,"1",30000,"Less often than once a month","33,61410522","-101,9573975",-1,30000,30000,20.7421875,"Low.Cal.Beef.and.Bean.Chili.Tacos",-10,NA,"LowCal"
"1750",138,"R_2WUoAEBghBmfC1H","Default Response Set","Anonymous",NA,NA,"50.186.76.160",0,"8/6/2015 16:48","8/6/2015 16:50",1,52541285,"Male",24,"White",2,0,0,0,1,0,1,0,1,1,0,0,1,180,67,"1",20000,"Once or twice a week","40,47740173","-112,0082016",-1,20000,20000,28.8705725105814,"Low.Cal.Beef.and.Bean.Chili.Tacos",-15,NA,"LowCal"
"1751",141,"R_25SYEWpObIdD1VF","Default Response Set","Anonymous",NA,NA,"14.99.171.83",0,"8/6/2015 16:48","8/6/2015 16:51",1,62876949,"Male",33,"Asian/Pacific Islander",1,1,1,1,1,1,0,1,0,0,1,1,0,160,70,"1",39000,"Once or twice a week","20","77",-1,39000,39000,23.5102040816327,"Low.Cal.Beef.and.Bean.Chili.Tacos",-10,NA,"LowCal"
"1752",142,"R_TiTSw8Vvx2pMnhT","Default Response Set","Anonymous",NA,NA,"71.31.195.114",0,"8/6/2015 16:49","8/6/2015 16:51",1,4848381,"Male",22,"White",1,1,1,0,1,0,1,0,1,1,1,0,0,340,70,"2-3",22000,"Several Times a week","42,10450745","-79,2519989",-1,22000,22000,49.9591836734694,"Low.Cal.Beef.and.Bean.Chili.Tacos",-11,NA,"LowCal"
"1753",145,"R_3LbwR1TNElRpoJS","Default Response Set","Anonymous",NA,NA,"98.211.182.80",0,"8/6/2015 16:51","8/6/2015 16:55",1,34182335,"Female",55,"Black or African American",2,0,0,0,1,0,1,0,1,0,1,1,1,184,68,"2-3",30000,"Several Times a week","26,10009766","-80,27230072",-1,30000,30000,28.6505190311419,"Low.Cal.Beef.and.Bean.Chili.Tacos",-15,NA,"LowCal"
"1754",148,"R_yx1R1Tc5Ep32HBv","Default Response Set","Anonymous",NA,NA,"65.25.78.123",0,"8/6/2015 17:00","8/6/2015 17:01",1,31726383,"Male",38,"White",1,1,1,1,0,1,0,1,0,0,1,1,0,145,65,"2-3",23000,"Once or twice a week","40,8986969","-81,3239975",-1,23000,23000,24.7100591715976,"Low.Cal.Beef.and.Bean.Chili.Tacos",-15,NA,"LowCal"
"1755",149,"R_3nSCv5z3TsmbhRX","Default Response Set","Anonymous",NA,NA,"199.245.199.126",0,"8/6/2015 16:58","8/6/2015 17:01",1,19931188,"Female",38,"White",2,1,1,0,0,0,1,0,1,0,1,1,1,195,69,"2-3",29000,"Less often than once a month","39,03930664","-95,20870209",-1,29000,29000,29.4896030245747,"Low.Cal.Beef.and.Bean.Chili.Tacos",-12,NA,"LowCal"
"1756",150,"R_330ZgeuvMMEDg65","Default Response Set","Anonymous",NA,NA,"164.113.217.51",0,"8/6/2015 17:00","8/6/2015 17:02",1,95897362,"Male",34,"White",2,1,0,0,1,1,1,0,1,0,0,1,0,250,72,"2-3",46000,"Once or twice a month","39,03930664","-95,20870209",-1,46000,46000,34.7222222222222,"Low.Cal.Beef.and.Bean.Chili.Tacos",-10,NA,"LowCal"
"1757",152,"R_3GqZkpXHjrYmq8E","Default Response Set","Anonymous",NA,NA,"98.212.172.203",0,"8/6/2015 17:03","8/6/2015 17:05",1,3882442,"Female",26,"White",2,0,0,0,1,0,1,0,1,0,0,0,1,159,61,"2-3",18000,"Several Times a week","41,55949402","-85,85420227",-1,18000,18000,30.7659231389411,"Low.Cal.Beef.and.Bean.Chili.Tacos",-11,NA,"LowCal"
"1758",153,"R_1K73BLex2zFMpbS","Default Response Set","Anonymous",NA,NA,"108.193.223.1",0,"8/6/2015 17:04","8/6/2015 17:06",1,46466136,"Male",25,"Asian/Pacific Islander",1,1,1,0,1,0,1,0,1,0,1,0,0,300,69,"1",9000,"Never","34,07609558","-118,1441956",-1,9000,9000,45.3686200378072,"Low.Cal.Beef.and.Bean.Chili.Tacos",-12,NA,"LowCal"
"1759",163,"R_2ZZISOLrJwdMhAh","Default Response Set","Anonymous",NA,NA,"99.101.100.181",0,"8/6/2015 18:31","8/6/2015 18:33",1,23340793,"Male",27,"White",1,1,1,1,0,1,0,1,0,0,1,1,0,164,71,"2-3",48000,"Once or twice a month","35,03869629","-89,92759705",-1,48000,48000,23.423923824638,"Low.Cal.Beef.and.Bean.Chili.Tacos",-14,NA,"LowCal"
"1760",165,"R_2q4wAE9SOei5caA","Default Response Set","Anonymous",NA,NA,"54.174.77.195",0,"8/6/2015 18:31","8/6/2015 18:36",1,36083680,"Male",28,"Asian/Pacific Islander",2,1,0,0,1,0,1,1,1,0,1,1,1,185,65,"2-3",90000,"Several Times a week","39,04370117","-77,48750305",-1,90000,90000,31.5266272189349,"Low.Cal.Beef.and.Bean.Chili.Tacos",-11,NA,"LowCal"
"1761",168,"R_OPc657uA5CNxdzb","Default Response Set","Anonymous",NA,NA,"174.58.15.129",0,"8/6/2015 18:40","8/6/2015 18:42",1,8177844,"Female",61,"White",1,1,1,0,0,1,1,0,0,0,0,1,0,98,63,"4-5",90000,"Once or twice a month","27,32550049","-82,4733963",-1,90000,90000,17.7777777777778,"Low.Cal.Beef.and.Bean.Chili.Tacos",-11,NA,"LowCal"
"1762",169,"R_2y7M9tg35X5aCwY","Default Response Set","Anonymous",NA,NA,"172.2.142.120",0,"8/6/2015 18:42","8/6/2015 18:43",1,91320924,"Female",33,"White",2,1,0,0,1,0,0,1,0,0,0,0,0,170,65,"2-3",120000,"Several Times a week","32,77729797","-117,1007996",-1,120000,120000,28.9704142011834,"Low.Cal.Beef.and.Bean.Chili.Tacos",-10,NA,"LowCal"
"1763",170,"R_124OpSREb0pbvtU","Default Response Set","Anonymous",NA,NA,"76.177.192.54",0,"8/6/2015 18:41","8/6/2015 18:43",1,29501383,"Female",28,"White",1,1,1,1,1,0,1,1,1,0,1,1,0,120,63,"2-3",50000,"Several Times a week","37,645401","-84,81710052",-1,50000,50000,21.7687074829932,"Low.Cal.Beef.and.Bean.Chili.Tacos",-15,NA,"LowCal"
"1764",172,"R_50Sx8kFfdiDT8Zz","Default Response Set","Anonymous",NA,NA,"24.255.7.230",0,"8/6/2015 18:47","8/6/2015 18:49",1,55353393,"Male",24,"White",1,1,1,1,1,1,1,1,0,1,1,1,0,170,72,"1",19000,"Once or twice a week","33,40010071","-111,9290009",-1,19000,19000,23.6111111111111,"Low.Cal.Beef.and.Bean.Chili.Tacos",-13,NA,"LowCal"
"1765",173,"R_dj7RqzXTS9dZukF","Default Response Set","Anonymous",NA,NA,"63.79.0.25",0,"8/6/2015 19:07","8/6/2015 19:09",1,12225633,"Male",35,"White",2,1,1,0,1,0,1,1,0,0,1,1,0,152,66,"1",35000,"Once or twice a week","37,6875","-97,33799744",-1,35000,35000,25.1239669421488,"Low.Cal.Beef.and.Bean.Chili.Tacos",-14,NA,"LowCal"
"1766",174,"R_b3E9oyr9rhv16lb","Default Response Set","Anonymous",NA,NA,"54.148.44.119",0,"8/6/2015 19:27","8/6/2015 19:28",1,93740005,"Male",28,"White",2,1,0,1,1,1,1,1,1,0,1,0,0,200,72,"1",40000,"Several Times a week","45,83990479","-119,7005997",-1,40000,40000,27.7777777777778,"Low.Cal.Beef.and.Bean.Chili.Tacos",-12,NA,"LowCal"
"1767",176,"R_2CNi4wvIHlav4eb","Default Response Set","Anonymous",NA,NA,"69.124.9.157",0,"8/6/2015 19:58","8/6/2015 20:00",1,13823355,"Male",33,"White",2,0,0,0,1,0,1,0,1,1,0,0,1,175,74,"1",35000,"Several Times a week","40,84080505","-73,03949738",-1,35000,35000,23.009495982469,"Low.Cal.Beef.and.Bean.Chili.Tacos",-12,NA,"LowCal"
"1768",177,"R_eyOk0kCIr8SF2ql","Default Response Set","Anonymous",NA,NA,"142.197.72.156",0,"8/6/2015 20:25","8/6/2015 20:27",1,36543682,"Female",39,"White",2,0,0,0,1,0,0,0,1,0,0,1,1,130,67,"2-3",35000,"Several Times a week","28,25190735","-80,66069794",-1,35000,35000,20.8509690354199,"Low.Cal.Beef.and.Bean.Chili.Tacos",-15,NA,"LowCal"
"1769",179,"R_5oKJJhS8clSXHrz","Default Response Set","Anonymous",NA,NA,"50.105.132.46",0,"8/6/2015 20:34","8/6/2015 20:36",1,70612723,"Female",57,"White",1,0,0,0,1,0,1,0,1,1,0,0,0,165,66,"2-3",30000,"Several Times a week","43,76849365","-88,01609802",-1,30000,30000,27.2727272727273,"Low.Cal.Beef.and.Bean.Chili.Tacos",-12,NA,"LowCal"
"1770",4,"R_1ooO6B0mcqbW7h6","Default Response Set","Anonymous",NA,NA,"99.135.147.178",0,"8/2/2015 20:22","8/2/2015 20:24",1,90644467,"Male",32,"White",1,1,1,1,0,1,1,1,0,0,1,1,0,135,70,"1",32000,"Never","41,8032074","-88,13410187",-1,32000,32000,19.8367346938776,"Chicken.Cutlets.with.Vegetables",-10,"Cutlets","Vegetable"
"1771",7,"R_1N3cE8SGAMJs4vA","Default Response Set","Anonymous",NA,NA,"71.13.60.106",0,"8/2/2015 20:23","8/2/2015 20:25",1,16534992,"Female",45,"White",2,0,0,0,1,0,1,0,NA,1,0,0,1,170,62,"2-3",50000,"Once or twice a week","43,61470032","-84,79270172",-1,50000,50000,31.8418314255983,"Chicken.Cutlets.with.Vegetables",-15,"Cutlets","Vegetable"
"1772",9,"R_300H5hxepTlzcDO","Default Response Set","Anonymous",NA,NA,"68.64.114.29",0,"8/2/2015 20:25","8/2/2015 20:26",1,72529040,"Male",25,"White",2,1,1,0,1,1,1,0,1,0,1,1,0,180,65,"2-3",20000,"Never","37,33540344","-82,95659637",-1,20000,20000,30.6745562130178,"Chicken.Cutlets.with.Vegetables",-15,"Cutlets","Vegetable"
"1773",10,"R_2ZTvVXKo3U5PFhG","Default Response Set","Anonymous",NA,NA,"24.120.206.150",0,"8/2/2015 20:24","8/2/2015 20:26",1,7540586,"Male",41,"Asian/Pacific Islander",2,0,0,0,0,1,1,1,0,0,1,0,0,135,66,"1",53000,"Several Times a week","36,17500305","-115,1371994",-1,53000,53000,22.3140495867769,"Chicken.Cutlets.with.Vegetables",-10,"Cutlets","Vegetable"
"1774",11,"R_cuzopLS73zTIUqB","Default Response Set","Anonymous",NA,NA,"96.246.251.121",0,"8/2/2015 20:25","8/2/2015 20:27",1,23640590,"Female",43,"Hispanic or Latino",2,0,0,0,1,0,1,0,0,0,0,0,1,115,60,"2-3",NA,"Once or twice a month","40,76220703","-73,91210175",-1,NA,NA,23,"Chicken.Cutlets.with.Vegetables",-11,"Cutlets","Vegetable"
"1775",14,"R_2Vgxn1UYrJ5SEyP","Default Response Set","Anonymous",NA,NA,"75.161.148.119",0,"8/2/2015 20:27","8/2/2015 20:28",1,78320439,"Male",27,"White",2,1,0,0,1,0,1,1,1,0,1,0,0,198,72,"1",48000,"Several Times a week","44,97290039","-93,28730011",-1,48000,48000,27.5,"Chicken.Cutlets.with.Vegetables",-11,"Cutlets","Vegetable"
"1776",15,"R_8jf6jmOCo9kznfX","Default Response Set","Anonymous",NA,NA,"99.127.218.186",0,"8/2/2015 20:26","8/2/2015 20:29",1,63078062,"Male",28,"White",1,1,1,1,0,1,1,1,0,0,1,1,0,185,70,"2-3",80000,"Once or twice a week","41,87449646","-87,65029907",-1,80000,80000,27.1836734693878,"Chicken.Cutlets.with.Vegetables",-12,"Cutlets","Vegetable"
"1777",16,"R_1et3Xp05LFeTO5C","Default Response Set","Anonymous",NA,NA,"66.30.28.179",0,"8/2/2015 20:26","8/2/2015 20:29",1,58063013,"Male",32,"White",1,1,1,1,0,1,0,1,0,0,1,1,0,230,73,"1",40000,"Once or twice a week","41,73049927","-71,11450195",-1,40000,40000,31.0752486395196,"Chicken.Cutlets.with.Vegetables",-10,"Cutlets","Vegetable"
"1778",18,"R_3dR0a6gCD8JRN0r","Default Response Set","Anonymous",NA,NA,"67.44.203.34",0,"8/2/2015 20:27","8/2/2015 20:30",1,34940989,"Female",46,"White",2,1,1,1,1,0,1,0,0,0,0,1,0,140,62,"4-5",35000,"Several Times a week","38","-97",-1,35000,35000,26.2226847034339,"Chicken.Cutlets.with.Vegetables",-10,"Cutlets","Vegetable"
